pr,repo,number,path,additions,deletions
odoo/enterprise#120191,odoo/enterprise,120191,mrp_workorder/static/src/components/pin_popup.js,2,3
odoo/enterprise#120191,odoo/enterprise,120191,room/static/src/room_booking/room_booking_view/room_booking_view.js,2,2
odoo/enterprise#120191,odoo/enterprise,120191,sign/static/src/backend_components/sign_template/sign_item_custom_popover.js,30,22
odoo/enterprise#120191,odoo/enterprise,120191,sign/static/src/backend_components/sign_template/sign_template_body.js,22,20
odoo/enterprise#120191,odoo/enterprise,120191,social/static/src/js/fields/social_post_message_field_per_media.js,3,3
odoo/enterprise#120191,odoo/enterprise,120191,spreadsheet_edition/static/src/bundle/actions/abstract_spreadsheet_action.js,3,3
odoo/enterprise#120191,odoo/enterprise,120191,spreadsheet_edition/static/src/bundle/ir_menu_selector/ir_menu_selector.js,3,3
odoo/enterprise#120191,odoo/enterprise,120191,spreadsheet_sale_management/static/src/bundle/field_sync/side_panel/field_sync_side_panel.js,3,2
odoo/enterprise#120191,odoo/enterprise,120191,timesheet_grid/static/src/components/timesheet_systray_menu/timesheet_systray.js,3,3
odoo/enterprise#120191,odoo/enterprise,120191,web_enterprise/static/src/webclient/home_menu/home_menu.js,3,3
odoo/enterprise#120191,odoo/enterprise,120191,web_enterprise/static/src/webclient/promote_studio/promote_studio_dialog.js,2,3
odoo/enterprise#120191,odoo/enterprise,120191,web_gantt/static/src/gantt_renderer.js,5,10
odoo/enterprise#120191,odoo/enterprise,120191,web_grid/static/src/views/grid_renderer.js,5,4
odoo/enterprise#120191,odoo/enterprise,120191,web_studio/static/src/client_action/app_creator/app_creator.js,6,9
odoo/enterprise#120191,odoo/enterprise,120191,website_knowledge/static/src/frontend/sidebar/knowledge_public_sidebar.js,3,10
odoo/enterprise#120199,odoo/enterprise,120199,l10n_mx_hr_payroll/data/hr_rule_parameters_data.xml,0,58
odoo/enterprise#120199,odoo/enterprise,120199,l10n_mx_hr_payroll/data/salary_rules/hr_salary_rule_regular_pay_data.xml,3,3
odoo/enterprise#120199,odoo/enterprise,120199,l10n_mx_hr_payroll/models/hr_payslip.py,10,1
odoo/enterprise#120199,odoo/enterprise,120199,l10n_mx_hr_payroll/tests/test_payslip_worked_days.py,18,0
odoo/enterprise#120200,odoo/enterprise,120200,knowledge/static/src/views/item_calendar/item_calendar_views.xml,2,2
odoo/enterprise#120201,odoo/enterprise,120201,obox/models/__init__.py,1,1
odoo/enterprise#120201,odoo/enterprise,120201,obox/models/obox_obox.py,0,0
odoo/enterprise#120201,odoo/enterprise,120201,obox/static/src/widgets/obox_status.js,7,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/__init__.py,1,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/__manifest__.py,1,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/controllers/__init__.py,1,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/controllers/main.py,9,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/models/__init__.py,2,1
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/models/obox.py,0,10
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/models/obox_obox.py,31,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/models/obox_queue.py,40,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/models/pos_printer.py,5,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/security/ir.access.csv,5,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/static/src/app/components/debug/debug_widget.js,9,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/static/src/app/components/debug/debug_widget.xml,12,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/static/src/app/components/obox_debug_popup/obox_debug_popup.js,101,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/static/src/app/components/obox_debug_popup/obox_debug_popup.xml,22,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/static/src/app/services/pos_store.js,28,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/static/src/app/services/pos_ticket_printer_service.js,3,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_point_of_sale/static/src/app/utils/obox_proxy.js,104,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/__init__.py,0,1
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/__manifest__.py,5,1
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/controllers/__init__.py,0,1
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/controllers/orders.py,0,23
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/models/__init__.py,3,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/models/obox_obox.py,12,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/models/pos_config.py,8,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/models/pos_order.py,27,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/models/pos_printer.py,1,1
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/static/src/app/services/pos_ticket_printer_service.js,0,31
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/static/src/app/utils/printer/epson_printer_self_order_mobile.js,0,69
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/static/tests/tours/self_order_obox_tour.js,50,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/tests/__init__.py,1,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/tests/test_self_order_obox.py,87,0
odoo/enterprise#120201,odoo/enterprise,120201,obox_pos_self_order/views/pos_printer_views.xml,1,1
odoo/enterprise#120201,odoo/enterprise,120201,pos_self_order_preparation_display/controllers/orders.py,0,14
odoo/enterprise#120201,odoo/enterprise,120201,pos_self_order_preparation_display/models/pos_order.py,0,4
odoo/enterprise#120201,odoo/enterprise,120201,pos_urban_piper/receipt/pos_order_change_receipt.xml,2,2
odoo/enterprise#120201,odoo/enterprise,120201,pos_urban_piper/tests/test_order_receipt.py,1,1
odoo/enterprise#120203,odoo/enterprise,120203,social/utils.py,1,1
odoo/enterprise#120204,odoo/enterprise,120204,account_reports/security/account_reports_security.xml,7,0
odoo/enterprise#120205,odoo/enterprise,120205,account_reports/static/src/components/journal_report/line/line.xml,1,1
odoo/enterprise#120222,odoo/enterprise,120222,website_sale_renting_planning/static/src/interactions/daterange_picker.js,4,1
odoo/enterprise#120232,odoo/enterprise,120232,ai/models/ir_actions_server.py,1,1
odoo/enterprise#120242,odoo/enterprise,120242,l10n_pe_reports/data/account_return_data.xml,1,0
odoo/enterprise#120242,odoo/enterprise,120242,l10n_pe_reports/models/__init__.py,0,1
odoo/enterprise#120242,odoo/enterprise,120242,l10n_pe_reports/models/account_return.py,0,16
odoo/enterprise#120243,odoo/enterprise,120243,l10n_be_hr_payroll/models/hr_payslip_run.py,5,3
odoo/enterprise#120243,odoo/enterprise,120243,l10n_be_hr_payroll/static/src/views/holiday_pay_list_view.js,22,12
odoo/enterprise#120243,odoo/enterprise,120243,l10n_be_hr_payroll/static/src/views/holiday_pay_list_view_buttons.xml,4,0
odoo/enterprise#120243,odoo/enterprise,120243,l10n_be_hr_payroll/static/src/views/paid_time_off_form_view.js,0,23
odoo/enterprise#120243,odoo/enterprise,120243,l10n_be_hr_payroll/wizard/hr_payroll_allocating_paid_time_off.py,86,32
odoo/enterprise#120243,odoo/enterprise,120243,l10n_be_hr_payroll/wizard/hr_payroll_allocating_paid_time_off_views.xml,4,32
odoo/enterprise#120244,odoo/enterprise,120244,hr_payroll/views/hr_payslip_views.xml,15,0
odoo/enterprise#120245,odoo/enterprise,120245,l10n_be_hr_payroll/data/hr_salary_rule_data.xml,29,0
odoo/enterprise#120245,odoo/enterprise,120245,l10n_be_hr_payroll/models/hr_dmfa.py,8,1
odoo/enterprise#120246,odoo/enterprise,120246,stock_barcode/static/src/models/barcode_model.js,10,1
odoo/enterprise#120246,odoo/enterprise,120246,stock_barcode/static/src/models/barcode_quant_model.js,8,2
odoo/enterprise#120246,odoo/enterprise,120246,stock_barcode/static/tests/tours/tour_test_barcode_flows_inventory.js,81,0
odoo/enterprise#120246,odoo/enterprise,120246,stock_barcode/tests/test_barcode_client_action_inventory.py,37,0
odoo/enterprise#120247,odoo/enterprise,120247,l10n_be_hr_contract_salary/data/hr_payroll_warning_data.xml,0,9
odoo/enterprise#120247,odoo/enterprise,120247,l10n_be_hr_payroll/models/hr_employee.py,0,1
odoo/enterprise#120247,odoo/enterprise,120247,l10n_be_hr_payroll/models/hr_version.py,0,5
odoo/enterprise#120247,odoo/enterprise,120247,l10n_be_hr_payroll/tests/test_contract_template_whitelist.py,0,1
odoo/enterprise#120252,odoo/enterprise,120252,l10n_ma_reports/models/account_report.py,1,0
odoo/enterprise#120252,odoo/enterprise,120252,l10n_ma_reports/tests/test_tax_report_export.py,51,0
odoo/enterprise#120253,odoo/enterprise,120253,approvals/static/tests/activity_patch.test.js,2,2
odoo/enterprise#120253,odoo/enterprise,120253,sign/__manifest__.py,1,0
odoo/enterprise#120253,odoo/enterprise,120253,sign/models/sign_template.py,1,1
odoo/enterprise#120253,odoo/enterprise,120253,sign/static/src/core/web/activity_patch.js,15,9
odoo/enterprise#120253,odoo/enterprise,120253,sign/static/src/core/web/activity_patch.scss,6,0
odoo/enterprise#120253,odoo/enterprise,120253,sign/static/src/core/web/activity_patch.xml,7,6
odoo/enterprise#120253,odoo/enterprise,120253,sign/static/src/scss/activity.scss,3,0
odoo/enterprise#120253,odoo/enterprise,120253,sign/views/mail_activity_views.xml,24,0
odoo/enterprise#120253,odoo/enterprise,120253,sign/wizard/mail_activity_schedule_views.xml,16,21
odoo/enterprise#120253,odoo/enterprise,120253,voip/data/voip_template.xml,1,1
odoo/enterprise#120253,odoo/enterprise,120253,voip/static/src/core/web/activity_patch.xml,1,1
odoo/enterprise#120257,odoo/enterprise,120257,l10n_in_reports/data/account_financial_html_report_gstr2b.xml,13,1
odoo/enterprise#120257,odoo/enterprise,120257,l10n_in_reports/data/account_financial_html_report_gstr3b.xml,2,2
odoo/enterprise#120264,odoo/enterprise,120264,hr_expense_stripe/models/res_company.py,10,1
odoo/enterprise#120264,odoo/enterprise,120264,hr_expense_stripe/models/res_config_settings.py,1,0
odoo/enterprise#120264,odoo/enterprise,120264,hr_expense_stripe/utils.py,27,0
odoo/enterprise#120264,odoo/enterprise,120264,hr_expense_stripe/views/res_config_settings.xml,2,2
odoo/enterprise#120267,odoo/enterprise,120267,web_studio/static/src/client_action/report_editor/report_editor_wysiwyg/editor_plugins/report_editor_plugin.js,29,1
odoo/enterprise#120267,odoo/enterprise,120267,web_studio/static/src/client_action/report_editor/report_editor_wysiwyg/report_editor_wysiwyg.js,10,1
odoo/enterprise#120267,odoo/enterprise,120267,web_studio/static/src/client_action/report_editor/report_editor_wysiwyg/report_editor_wysiwyg.xml,6,0
odoo/enterprise#120267,odoo/enterprise,120267,web_studio/static/tests/tours/web_studio_test_ui_unit_report_tours.js,3,0
odoo/enterprise#120271,odoo/enterprise,120271,account_reports/static/src/components/account_report/filters/filter_budgets.xml,1,1
odoo/enterprise#120271,odoo/enterprise,120271,accountant_knowledge/static/src/components/export_audit_report_to_pdf_dialog/export_audit_report_to_pdf_dialog.xml,2,2
odoo/enterprise#120275,odoo/enterprise,120275,hr_payroll/models/res_users.py,3,2
odoo/enterprise#120280,odoo/enterprise,120280,l10n_au_hr_payroll/data/hr_salary_rule_category_data.xml,7,0
odoo/enterprise#120280,odoo/enterprise,120280,l10n_au_hr_payroll/data/salary_rules/hr_salary_rule_regular_data.xml,20,1
odoo/enterprise#120280,odoo/enterprise,120280,l10n_au_hr_payroll/tests/test_regular_payslip.py,58,0
odoo/enterprise#120280,odoo/enterprise,120280,l10n_au_hr_payroll_account/models/hr_payslip.py,14,6
odoo/enterprise#120280,odoo/enterprise,120280,l10n_au_hr_payroll_account/models/hr_payslip_run.py,8,0
odoo/enterprise#120280,odoo/enterprise,120280,l10n_au_hr_payroll_account/models/l10n_au_stp.py,14,6
odoo/enterprise#120280,odoo/enterprise,120280,l10n_au_hr_payroll_account/models/l10n_au_super_stream.py,4,4
odoo/enterprise#120280,odoo/enterprise,120280,l10n_au_hr_payroll_account/tests/test_single_touch_payroll.py,50,0
odoo/enterprise#120280,odoo/enterprise,120280,l10n_au_hr_payroll_account/tests/test_superstream.py,44,0
odoo/enterprise#120280,odoo/enterprise,120280,l10n_au_hr_payroll_account/views/hr_payslip_run_views.xml,13,0
odoo/enterprise#120288,odoo/enterprise,120288,quality_mrp_workorder/static/src/mrp_display/mrp_display_record.js,6,0
odoo/enterprise#120288,odoo/enterprise,120288,quality_mrp_workorder/static/tests/tours/tour_shopfloor.js,54,0
odoo/enterprise#120288,odoo/enterprise,120288,quality_mrp_workorder/tests/test_shopfloor.py,56,0
odoo/enterprise#120291,odoo/enterprise,120291,appointment/models/appointment_type.py,0,11
odoo/enterprise#120291,odoo/enterprise,120291,appointment/static/src/components/appointment_quick_share_button/appointment_quick_share_button.js,0,40
odoo/enterprise#120291,odoo/enterprise,120291,appointment/static/src/components/appointment_quick_share_button/appointment_quick_share_button.xml,0,8
odoo/enterprise#120291,odoo/enterprise,120291,appointment/static/src/js/tours/appointment_tour.js,3,3
odoo/enterprise#120291,odoo/enterprise,120291,appointment/static/src/scss/appointment_type_views.scss,29,12
odoo/enterprise#120291,odoo/enterprise,120291,appointment/views/appointment_type_views.xml,51,38
odoo/enterprise#120306,odoo/enterprise,120306,ai_website_sale/static/src/modules/website_builder/product_page_option_plugin_patch.js,2,2
odoo/enterprise#120309,odoo/enterprise,120309,documents/models/documents_document.py,2,2
odoo/enterprise#120309,odoo/enterprise,120309,documents/tests/test_documents_multipage.py,17,0
odoo/enterprise#120312,odoo/enterprise,120312,sign/controllers/main.py,8,0
odoo/enterprise#120312,odoo/enterprise,120312,sign/views/sign_request_templates.xml,3,2
odoo/enterprise#120315,odoo/enterprise,120315,l10n_mx_edi_website_sale/__init__.py,0,1
odoo/enterprise#120315,odoo/enterprise,120315,l10n_mx_edi_website_sale/models/__init__.py,0,3
odoo/enterprise#120315,odoo/enterprise,120315,l10n_mx_edi_website_sale/models/sale_order.py,0,16
odoo/enterprise#120316,odoo/enterprise,120316,pos_iot/static/src/app/components/navbar/navbar.js,13,0
odoo/enterprise#120317,odoo/enterprise,120317,l10n_at_pos/models/fiskaly_client.py,5,4
odoo/enterprise#120317,odoo/enterprise,120317,l10n_at_pos/models/pos_config.py,10,2
odoo/enterprise#120317,odoo/enterprise,120317,l10n_at_pos/models/pos_session.py,2,1
odoo/enterprise#120317,odoo/enterprise,120317,l10n_at_pos/static/src/overrirde/point_of_sale/components/navbar/navbar.js,16,8
odoo/enterprise#120326,odoo/enterprise,120326,account_reports/models/account_report.py,11,3
odoo/enterprise#120326,odoo/enterprise,120326,account_reports/tests/test_financial_report.py,24,0
odoo/enterprise#120327,odoo/enterprise,120327,documents_spreadsheet/static/src/documents_view/documents_spreadsheet_controller_mixin.js,8,0
odoo/enterprise#120327,odoo/enterprise,120327,documents_spreadsheet/static/tests/documents/kanban_view.test.js,20,0
odoo/enterprise#120329,odoo/enterprise,120329,sign/static/src/css/iframe.css,3,2
odoo/enterprise#120336,odoo/enterprise,120336,currency_rate_live/models/res_config_settings.py,33,0
odoo/enterprise#120345,odoo/enterprise,120345,mrp_workorder/static/src/mrp_display/mrp_record_line/stock_move.js,7,1
odoo/enterprise#120346,odoo/enterprise,120346,account_reports/models/account_general_ledger.py,2,1
odoo/enterprise#120347,odoo/enterprise,120347,l10n_pe_edi_pos/tests/test_frontend.py,5,0
odoo/enterprise#120358,odoo/enterprise,120358,account_reports/static/tests/tours/account_reports_audit.js,1,1
odoo/enterprise#120360,odoo/enterprise,120360,planning/static/tests/tours/planning_tests_tours.js,5,1
odoo/enterprise#120366,odoo/enterprise,120366,currency_rate_live/models/res_config_settings.py,6,5
odoo/enterprise#120367,odoo/enterprise,120367,l10n_it_pos/static/src/app/documents/fiscal_document/body/body.js,2,1
odoo/enterprise#120367,odoo/enterprise,120367,l10n_it_pos/static/src/app/documents/fiscal_document/footer/footer.js,2,1
odoo/enterprise#120367,odoo/enterprise,120367,l10n_it_pos/static/src/app/documents/fiscal_document/header/header.js,5,6
odoo/enterprise#120367,odoo/enterprise,120367,l10n_it_pos/static/src/app/documents/fiscal_invoice/fiscal_invoice.js,5,6
odoo/enterprise#120367,odoo/enterprise,120367,l10n_it_pos/static/src/app/documents/fiscal_receipt/fiscal_receipt.js,2,1
odoo/enterprise#120367,odoo/enterprise,120367,l10n_it_pos/static/src/app/fiscal_printer/commands/print_content_by_numbers/print_content_by_numbers.js,5,6
odoo/enterprise#120367,odoo/enterprise,120367,l10n_mx_edi_pos/static/src/app/components/popups/add_info_popup/add_info_popup.js,9,7
odoo/enterprise#120367,odoo/enterprise,120367,obox_point_of_sale/static/src/app/components/obox_debug_popup/obox_debug_popup.js,4,4
odoo/enterprise#120367,odoo/enterprise,120367,pos_appointment/static/src/app/components/pos_appointment_search_filter/pos_appointment_search_filter.js,0,1
odoo/enterprise#120367,odoo/enterprise,120367,pos_appointment/static/src/app/kanban_extend/kanban_record.js,0,1
odoo/enterprise#120367,odoo/enterprise,120367,pos_blackbox_be/static/src/pos/app/components/popups/retry_fdm_popup/retry_fdm_popup.js,8,8
odoo/enterprise#120367,odoo/enterprise,120367,pos_enterprise/static/src/app/components/category/category.js,5,4
odoo/enterprise#120367,odoo/enterprise,120367,pos_enterprise/static/src/app/components/order/order.js,11,4
odoo/enterprise#120367,odoo/enterprise,120367,pos_enterprise/static/src/app/components/orderline/orderline.js,5,4
odoo/enterprise#120367,odoo/enterprise,120367,pos_enterprise/static/src/app/components/preparation_display/preparation_display.js,0,1
odoo/enterprise#120367,odoo/enterprise,120367,pos_enterprise/static/src/app/components/stages/stages.js,5,4
odoo/enterprise#120367,odoo/enterprise,120367,pos_order_tracking_display/static/src/app/root.js,0,1
odoo/enterprise#120367,odoo/enterprise,120367,pos_platform_order/static/src/app/screens/ticket_screen/provider_logo.js,5,4
odoo/enterprise#120367,odoo/enterprise,120367,pos_restaurant_appointment/static/src/app/components/confirm_appointment_popup/confirm_appointment_popup.js,7,2
odoo/enterprise#120367,odoo/enterprise,120367,pos_restaurant_appointment/static/src/app/components/reassign_appointment_popup/reassign_appointment_popup.js,10,2
odoo/enterprise#120367,odoo/enterprise,120367,pos_sale_planning/static/src/app/components/planning_slot_selection_popup/planning_slot_selection_popup.js,6,6
odoo/enterprise#120367,odoo/enterprise,120367,pos_tyro/static/src/actions/get_tyro_report.js,2,2
odoo/enterprise#120367,odoo/enterprise,120367,pos_tyro/static/src/actions/pair_tyro_terminal.js,2,2
odoo/enterprise#120367,odoo/enterprise,120367,pos_tyro/static/src/app/components/failure_dialog.js,7,7
odoo/enterprise#120367,odoo/enterprise,120367,pos_tyro/static/src/app/components/question_dialog.js,11,14
odoo/enterprise#120367,odoo/enterprise,120367,pos_tyro/static/src/overrides/screens/payment_screen/payment_lines/payment_lines.js,8,7
odoo/enterprise#120367,odoo/enterprise,120367,pos_urban_piper/static/src/point_of_sale_override/components/delivery_button/delivery_button.js,0,1
odoo/enterprise#120367,odoo/enterprise,120367,pos_urban_piper/static/src/point_of_sale_override/components/popups/order_info_popup/order_info_popup.js,7,6
odoo/enterprise#120367,odoo/enterprise,120367,pos_urban_piper/static/src/point_of_sale_override/screens/ticket_screen/ticket_screen.js,1,1
odoo/enterprise#120372,odoo/enterprise,120372,account_accountant/static/src/components/attachment_preview_list_view/attachment_preview_list_view.js,6,3
odoo/enterprise#120372,odoo/enterprise,120372,account_accountant/static/src/components/bank_reconciliation/button/button.js,11,15
odoo/enterprise#120372,odoo/enterprise,120372,account_accountant/static/src/components/bank_reconciliation/button_list/button_list.js,11,12
odoo/enterprise#120372,odoo/enterprise,120372,account_accountant/static/src/components/bank_reconciliation/control_action/control_action.js,0,4
odoo/enterprise#120372,odoo/enterprise,120372,account_accountant/static/src/components/bank_reconciliation/search_dialog/search_dialog.js,12,13
odoo/enterprise#120372,odoo/enterprise,120372,account_accountant/static/src/components/bank_reconciliation/search_dialog/search_dialog_list.js,22,7
odoo/enterprise#120372,odoo/enterprise,120372,account_accountant/static/src/components/bank_reconciliation/statement_line/statement_line.js,0,1
odoo/enterprise#120372,odoo/enterprise,120372,account_accountant/static/src/components/bank_reconciliation/statement_summary/statement_summary.js,11,12
odoo/enterprise#120372,odoo/enterprise,120372,account_online_synchronization/static/src/components/bank_reconciliation/statement_summary/statement_summary.js,7,6
odoo/enterprise#120372,odoo/enterprise,120372,account_reports/static/src/components/account_return/views/account_return_kanban_renderer.js,0,4
odoo/enterprise#120372,odoo/enterprise,120372,account_reports/static/src/components/account_return/widgets/account_audit_balance_clickable_char_field.js,6,5
odoo/enterprise#120372,odoo/enterprise,120372,account_reports/static/src/components/account_return/widgets/account_return_wizard_button.js,6,10
odoo/enterprise#120372,odoo/enterprise,120372,account_reports/static/src/components/mail/chatter.js,8,2
odoo/enterprise#120372,odoo/enterprise,120372,account_reports/static/src/components/mail/composer.js,8,2
odoo/enterprise#120372,odoo/enterprise,120372,account_reports/static/src/components/mail/message.js,6,2
odoo/enterprise#120372,odoo/enterprise,120372,account_reports/static/src/components/mail/thread.js,6,2
odoo/enterprise#120372,odoo/enterprise,120372,ai/static/src/ai_model_field_selector/ai_model_field_selector_popover.js,12,12
odoo/enterprise#120372,odoo/enterprise,120372,ai/static/src/components/audio_visualizer/audio_visualizer.js,5,8
odoo/enterprise#120372,odoo/enterprise,120372,ai/static/src/core/html_editor/fields/ai_field_selector_html_field.js,7,5
odoo/enterprise#120372,odoo/enterprise,120372,ai_documents_source/static/src/views/view_dialogs/select_add_document_create_dialog.js,7,6
odoo/enterprise#120372,odoo/enterprise,120372,ai_website_livechat/static/src/discuss/core/common/preview_records/ai_records_preview.js,2,2
odoo/enterprise#120372,odoo/enterprise,120372,appointment/static/src/appointment_plugin.js,6,5
odoo/enterprise#120372,odoo/enterprise,120372,appointment/static/src/js/appointment_insert_link_form_controller.js,7,6
odoo/enterprise#120372,odoo/enterprise,120372,appointment/static/src/views/custom_appointment_form_dialog/custom_appointment_form_dialog.js,13,12
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/owl/components/access_update_confirmation_dialog/access_update_confirmation_dialog.js,9,5
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/owl/components/pdf_manager/pdf_manager.js,7,10
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/owl/components/pdf_page/pdf_page.js,13,17
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/documents_model_mixin.js,2,1
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/fields/documents_boolean_icon/documents_boolean_icon_field.js,10,5
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/fields/documents_details_many2many_tags/documents_details_many2many_tags_field.js,10,5
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/fields/documents_selection_mixed/documents_mixed_selection_field.js,10,7
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/fields/documents_shared_group/documents_group_avatar.js,6,6
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/fields/documents_user_folder_id_char/documents_user_folder_id_char.js,7,7
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/hooks.js,11,14
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/kanban/documents_kanban_record.js,3,6
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/kanban/documents_kanban_renderer.js,6,3
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/list/documents_list_renderer.js,6,2
odoo/enterprise#120372,odoo/enterprise,120372,documents/static/src/views/view_dialogs/select_add_document_create_dialog.js,15,9
odoo/enterprise#120372,odoo/enterprise,120372,helpdesk/static/src/components/helpdesk_sla_many2many_tags/helpdesk_sla_many2many_tags.js,6,6
odoo/enterprise#120372,odoo/enterprise,120372,helpdesk/static/src/components/helpdesk_team_target/helpdesk_team_target.js,10,16
odoo/enterprise#120372,odoo/enterprise,120372,hr_appraisal/static/src/components/goal_template_delete_confirmation_dialog/goal_template_delete_confirmation_dialog.js,18,19
odoo/enterprise#120372,odoo/enterprise,120372,hr_appraisal_skills/static/src/js/appraisal_skills_one2many.js,0,1
odoo/enterprise#120372,odoo/enterprise,120372,hr_attendance_gantt/static/src/attendance_gantt/attendance_row_progress_bar.js,11,9
odoo/enterprise#120372,odoo/enterprise,120372,hr_holidays_gantt/static/src/views/gantt/hr_holidays_gantt_row_progress_bar.js,14,11
odoo/enterprise#120372,odoo/enterprise,120372,hr_payroll/static/src/components/payrun_card/button_box/payrun_button_box.js,5,9
odoo/enterprise#120372,odoo/enterprise,120372,hr_payroll/static/src/components/payrun_card/more_info/payrun_more_info.js,4,7
odoo/enterprise#120372,odoo/enterprise,120372,hr_payroll/static/src/components/rule_preview/rule_preview.js,6,6
odoo/enterprise#120372,odoo/enterprise,120372,hr_payroll/static/src/components/whitelisted_radio/whitelisted_radio.js,6,6
odoo/enterprise#120372,odoo/enterprise,120372,hr_payroll/static/src/core/web/avatar_card/payroll_avatar_card.js,6,5
odoo/enterprise#120372,odoo/enterprise,120372,hr_payroll/static/src/fields/payrun_binary_field.js,6,5
odoo/enterprise#120372,odoo/enterprise,120372,hr_recruitment_extract/static/src/attachment_list_patch.js,1,1
odoo/enterprise#120372,odoo/enterprise,120372,knowledge/static/src/comments/composer.js,6,3
odoo/enterprise#120372,odoo/enterprise,120372,knowledge/static/src/components/item_calendar_props_dialog/item_calendar_props_dialog.js,16,22
odoo/enterprise#120372,odoo/enterprise,120372,knowledge/static/src/components/knowledge_cover/knowledge_cover_dialog.js,8,9
odoo/enterprise#120372,odoo/enterprise,120372,knowledge/static/src/components/permission_panel_dialog/permission_panel_dialog.js,10,16
odoo/enterprise#120372,odoo/enterprise,120372,knowledge/static/src/editor/embedded_components/backend/embedded_view_link/embedded_view_link.js,11,7
odoo/enterprise#120372,odoo/enterprise,120372,knowledge/static/src/editor/embedded_components/backend/embedded_view_link/readonly_embedded_view_link.js,7,8
odoo/enterprise#120372,odoo/enterprise,120372,knowledge/static/src/editor/embedded_components/core/article_index/readonly_article_index.js,5,9
odoo/enterprise#120372,odoo/enterprise,120372,knowledge/static/src/views/embedded_view.js,2,5
odoo/enterprise#120372,odoo/enterprise,120372,l10n_at_pos/static/src/app/components/popup/date_selection_popup/date_selection_popup.js,7,11
odoo/enterprise#120372,odoo/enterprise,120372,l10n_be_hr_payroll/static/src/js/field_binary_generate.js,7,11
odoo/enterprise#120372,odoo/enterprise,120372,l10n_it_pos/static/src/app/documents/fiscal_document/body/body.js,6,18
odoo/enterprise#120372,odoo/enterprise,120372,l10n_it_pos/static/src/app/documents/fiscal_document/footer/footer.js,6,15
odoo/enterprise#120372,odoo/enterprise,120372,l10n_it_pos/static/src/app/documents/fiscal_receipt/fiscal_receipt.js,7,24
odoo/enterprise#120372,odoo/enterprise,120372,l10n_it_pos/static/src/app/fiscal_printer/commands/direct_io/direct_io.js,6,9
odoo/enterprise#120372,odoo/enterprise,120372,l10n_it_pos/static/src/app/fiscal_printer/commands/display_text/display_text.js,5,8
odoo/enterprise#120372,odoo/enterprise,120372,l10n_it_pos/static/src/app/fiscal_printer/commands/print_normal/print_normal.js,7,15
odoo/enterprise#120372,odoo/enterprise,120372,l10n_it_pos/static/src/app/fiscal_printer/commands/print_rec_item/print_rec_item.js,9,17
